Date,AAPL,MSFT
9/9/05,7.33,26.58
9/8/05,7.1114,26.61
9/7/05,6.9543,26.85
9/6/05,6.9714,27
9/2/05,6.6029,27.02
9/1/05,6.6086,27.2
8/31/05,6.6986,27.38
8/30/05,6.6529,27.18
8/29/05,6.5486,27.15
8/26/05,6.5343,26.97
8/25/05,6.58,27.03
8/24/05,6.5386,26.81
8/23/05,6.5343,26.87
8/22/05,6.5529,26.91
8/19/05,6.5471,26.72
8/18/05,6.6143,26.82
8/17/05,6.7357,26.95
8/16/05,6.6071,26.74
8/15/05,6.8114,27.13
8/12/05,6.5857,27.05
8/11/05,6.2857,27.27
8/10/05,6.1971,26.95
8/9/05,6.26,27.35
8/8/05,6.0929,27.13
8/5/05,6.1414,27.76
8/4/05,6.1014,27.32
8/3/05,6.1743,27.25
8/2/05,6.17,26.81
8/1/05,6.1071,25.92
7/29/05,6.0929,25.61
7/28/05,6.2571,25.75
7/27/05,6.2843,25.72
7/26/05,6.2329,25.54
7/25/05,6.2586,25.69
7/22/05,6.2857,25.68
7/21/05,6.1843,26.44
7/20/05,6.2329,26.19
7/19/05,6.17,26.16
7/18/05,5.9271,25.55
7/15/05,5.9357,25.79
7/14/05,5.8214,25.97
7/13/05,5.4786,25.66
7/12/05,5.4629,25.61
7/11/05,5.4429,25.29
7/8/05,5.4643,25.09
7/7/05,5.3757,24.65
7/6/05,5.3414,24.7
7/5/05,5.4257,24.98
7/1/05,5.2143,24.71
6/30/05,5.2586,24.84
6/29/05,5.1957,25.09
6/28/05,5.33,25.07
6/27/05,5.3,25.05
6/24/05,5.3943,25.04
6/23/05,5.5557,25.31
6/22/05,5.5071,25.07
6/21/05,5.4086,25.15
6/20/05,5.3729,25.11
6/17/05,5.4729,25.04
6/16/05,5.4257,25.04
6/15/05,5.3043,25.26
6/14/05,5.1429,25.36
6/13/05,5.1286,25.31
6/10/05,5.1157,25.43
6/9/05,5.3786,25.51
6/8/05,5.2743,25.4
6/7/05,5.22,25.51
6/6/05,5.4171,25.37
6/3/05,5.4629,25.43
6/2/05,5.72,25.79
6/1/05,5.7571,25.84
5/31/05,5.6799,25.8
5/27/05,5.7943,26.07
5/26/05,5.82,25.9
5/25/05,5.6829,25.71
5/24/05,5.6714,25.75
5/23/05,5.68,25.85
5/20/05,5.3643,25.74
5/19/05,5.3643,25.92
5/18/05,5.12,25.7
5/17/05,5.0514,25.46
5/16/05,5.0786,25.49
5/13/05,4.9671,25.3
5/12/05,4.8757,25
5/11/05,5.0871,24.91
5/10/05,5.2029,24.9
5/9/05,5.2814,25.11
5/6/05,5.32,25.22
5/5/05,5.24,25.23
5/4/05,5.3071,25.21
5/3/05,5.1729,25.36
5/2/05,5.2043,25.23
4/29/05,5.1514,25.3
4/28/05,5.0771,24.45
4/27/05,5.1357,24.99
4/26/05,5.17,24.76
4/25/05,5.2829,24.99
4/22/05,5.0714,24.98
4/21/05,5.3114,25.28
4/20/05,5.0729,24.32
4/19/05,5.2986,24.63
4/18/05,5.0886,24.65
4/15/05,5.05,24.46
4/14/05,5.3229,24.84
4/13/05,5.8629,25.04
4/12/05,6.0943,25.32
4/11/05,5.9886,24.97
4/8/05,6.2486,24.94
4/7/05,6.2229,25.1
4/6/05,6.0471,24.67
4/5/05,5.9843,24.47
4/4/05,5.87,24.23
4/1/05,5.8414,24.12
3/31/05,5.9529,24.17
3/30/05,6.1143,24.16
3/29/05,5.9643,23.92
3/28/05,6.0757,24.2
3/24/05,6.0714,24.28
3/23/05,6.0786,24.18
3/22/05,6.1186,23.99
3/21/05,6.2429,24.2
3/18/05,6.1371,24.31
3/17/05,6.0357,24.54
3/16/05,5.8829,24.63
3/15/05,5.8514,24.91
3/14/05,5.76,25.11
3/11/05,5.7529,25.09
3/10/05,5.69,25.43
3/9/05,5.6214,25.31
3/8/05,5.79,25.4
3/7/05,6.1071,25.47
3/4/05,6.1157,25.17
3/3/05,5.97,25.17
3/2/05,6.303,25.26
3/1/05,6.3571,25.28
2/28/05,6.4086,25.16
2/25/05,6.3564,25.25
2/24/05,6.3521,25.37
2/23/05,6.3021,25.2
2/22/05,6.0921,25.23
2/18/05,6.2007,25.48
2/17/05,6.2721,25.65
2/16/05,6.4379,25.79
2/15/05,6.315,25.93
2/14/05,6.045,26.01
2/11/05,5.8007,25.97
2/10/05,5.5971,26.06
2/9/05,5.6243,26.07
2/8/05,5.7786,26.24
2/7/05,5.6386,26.16
2/4/05,5.6314,26.32
2/3/05,5.5579,26.18
2/2/05,5.6879,26.46
2/1/05,5.5379,26.39
1/31/05,5.4929,26.28
1/28/05,5.2843,26.18
1/27/05,5.1886,26.11
1/26/05,5.1607,26.01
1/25/05,5.1464,26.02
1/24/05,5.0543,25.67
1/21/05,5.035,25.65
1/20/05,5.0329,25.86
1/19/05,4.9914,25.98
1/18/05,5.0464,26.32
1/14/05,5.0143,26.12
1/13/05,4.9857,26.27
1/12/05,4.6757,26.78
1/11/05,4.6114,26.73
1/10/05,4.9257,26.8
1/7/05,4.9464,26.67
1/6/05,4.6107,26.75
1/5/05,4.6071,26.78
1/4/05,4.5671,26.84
1/3/05,4.5207,26.74
12/31/04,4.6,26.72
12/30/04,4.6286,26.76
12/29/04,4.6029,26.9
12/28/04,4.5843,26.95
12/27/04,4.5114,26.85
12/23/04,4.5721,27.01
12/22/04,4.5536,26.97
12/21/04,4.5493,27.07
12/20/04,4.48,26.95
12/17/04,4.6421,26.96
12/16/04,4.7569,27.16
12/15/04,4.6614,27.11
12/14/04,4.6636,27.23
12/13/04,4.6364,27.25
12/10/04,4.6536,27.08
12/9/04,4.5707,27.23
12/8/04,4.52,27.36
12/7/04,4.4921,27.07
12/6/04,4.6986,27.33
12/3/04,4.4771,27.23
12/2/04,4.6579,27.09
12/1/04,4.8421,27.25
11/30/04,4.7893,26.81
11/29/04,4.8886,26.77
11/26/04,4.6107,26.6
11/24/04,4.575,26.64
11/23/04,4.3764,26.53
11/22/04,4.3821,26.65
11/19/04,3.9407,26.86
11/18/04,3.9564,27.07
11/17/04,3.9214,27.17
11/16/04,3.9239,27.12
11/15/04,3.9457,27.39
11/12/04,3.9643,29.97
11/11/04,3.95,29.98
11/10/04,3.9107,29.73
11/9/04,3.8607,29.77
11/8/04,3.8843,29.28
11/5/04,3.9086,29.31
11/4/04,3.8893,29
11/3/04,3.9507,28.47
11/2/04,3.8214,28.24
11/1/04,3.7464,28.08
10/29/04,3.7429,27.97
10/28/04,3.7279,28.01
10/27/04,3.5929,28.15
10/26/04,3.4264,27.9
10/25/04,3.3964,27.63
10/22/04,3.3864,27.74
10/21/04,3.4243,28.56
10/20/04,3.3907,28.699
10/19/04,3.3871,28.18
10/18/04,3.4107,28.41
10/15/04,3.25,27.99
10/14/04,3.2129,27.8
10/13/04,2.8393,28.03
10/12/04,2.735,28.03
10/11/04,2.7564,28.06
10/8/04,2.79,27.99
10/7/04,2.83,28.17
10/6/04,2.9029,28.53
10/5/04,2.8121,28.38
10/4/04,2.7707,28.12
10/1/04,2.7621,28.25
9/30/04,2.7679,27.65
9/29/04,2.7629,27.58
9/28/04,2.7171,27.27
9/27/04,2.6807,27.19
9/24/04,2.6636,27.29
9/23/04,2.6621,27.35
9/22/04,2.6371,27.12
9/21/04,2.715,27.26
9/20/04,2.6936,27.51
9/17/04,2.6529,27.51
9/16/04,2.5964,27.26
9/15/04,2.5143,27.19
9/14/04,2.535,27.44
9/13/04,2.5421,27.25
9/10/04,2.5621,27.49
9/9/04,2.55,27.28
9/8/04,2.5964,27.26
9/7/04,2.5543,27.36
9/3/04,2.5164,27.11
9/2/04,2.5471,27.62
9/1/04,2.5614,27.39
8/31/04,2.4636,27.3
8/30/04,2.4371,27.3
8/27/04,2.4536,27.46
8/26/04,2.4757,27.44
8/25/04,2.3607,27.55
8/24/04,2.2821,27.24
8/23/04,2.22,27.24
8/20/04,2.2,27.2
8/19/04,2.1936,27.12
8/18/04,2.2671,27.46
8/17/04,2.205,27.05
8/16/04,2.1986,27.09
8/13/04,2.2029,27.02
8/12/04,2.1693,26.88
8/11/04,2.215,27.41
8/10/04,2.2514,27.72
8/9/04,2.1643,27.18
8/6/04,2.1271,27.14
8/5/04,2.2421,27.53
8/4/04,2.2707,28.06
8/3/04,2.235,28.07
8/2/04,2.2557,28.52
7/30/04,2.31,28.49
7/29/04,2.3314,28.48
7/28/04,2.305,28.58
7/27/04,2.3164,28.44
7/26/04,2.2329,28.66
7/23/04,2.1929,28.03
7/22/04,2.2629,29
7/21/04,2.2586,28.86
7/20/04,2.3,28.32
7/19/04,2.2836,27.95
7/16/04,2.3,27.48
7/15/04,2.3521,27.87
7/14/04,2.1129,28.13
7/13/04,2.0871,27.6
7/12/04,2.0814,27.89
7/9/04,2.145,27.86
7/8/04,2.1529,27.64
7/7/04,2.1707,28.1
7/6/04,2.2107,28.02
7/2/04,2.22,28.57
7/1/04,2.3071,28.63
6/30/04,2.3243,28.56
6/29/04,2.3214,28.5
6/28/04,2.3207,28.28
6/25/04,2.4071,28.57
6/24/04,2.37,28.39
6/23/04,2.4071,28.3
6/22/04,2.3571,28.29
6/21/04,2.3093,28.35
6/18/04,2.3507,28.35
6/17/04,2.3436,27.769
6/16/04,2.3386,27.32
6/15/04,2.1921,27.405
6/14/04,2.1514,26.9
6/10/04,2.1957,26.77
6/9/04,2.1571,26.47
6/8/04,2.1679,26.6
6/7/04,2.1293,26.43
6/4/04,2.0557,25.95
6/3/04,2.0286,25.89
6/2/04,2.0657,26.13
6/1/04,2.0043,26.11
5/28/04,2.0043,26.23
5/27/04,2.0121,26.19
5/26/04,2.0364,26.14
5/25/04,2.0293,26.1
5/24/04,1.9529,25.76
5/21/04,1.9364,25.89
5/20/04,1.9079,25.73
5/19/04,1.8907,25.62
5/18/04,1.9329,25.83
5/17/04,1.9029,25.54
5/14/04,1.9329,25.86
5/13/04,1.9421,26.1
5/12/04,1.95,25.94
5/11/04,1.9386,25.94
5/10/04,1.8771,25.93
5/7/04,1.905,25.78
5/6/04,1.8986,26.12
5/5/04,1.9036,26.3
5/4/04,1.8671,26.33
5/3/04,1.8621,26.35
4/30/04,1.8414,26.13
4/29/04,1.9121,26.48
4/28/04,1.8893,26.56
4/27/04,1.9243,27.22
4/26/04,1.9379,27.24
4/23/04,1.9786,27.54
4/22/04,1.9843,25.95
4/21/04,1.9807,25.45
4/20/04,1.9807,25.33
4/19/04,2.025,25.53
4/16/04,2.0843,25.16
4/15/04,2.0929,25.215
4/14/04,1.9029,25.51
4/13/04,1.9236,25.45
4/12/04,2.0029,25.61
4/8/04,1.9664,25.48
4/7/04,1.9507,25.59
4/6/04,1.9879,25.8
4/5/04,2.0229,25.951
4/2/04,1.9643,25.85
4/1/04,1.9364,25.08
3/31/04,1.9314,24.93
3/30/04,1.9943,25.2
3/29/04,1.9936,25.31
3/26/04,1.9314,25.03
3/25/04,1.9193,25.19
3/24/04,1.8214,24.41
3/23/04,1.8064,24.15
3/22/04,1.8471,24.5
3/19/04,1.8471,24.63
3/18/04,1.8336,24.89
3/17/04,1.8707,25.13
3/16/04,1.8443,25.18
3/15/04,1.8893,25.16
3/12/04,1.9686,25.38
3/11/04,1.9393,25.09
3/10/04,1.9771,25.37
3/9/04,1.9357,25.72
3/8/04,1.8571,25.83
3/5/04,1.91,26.35
3/4/04,1.7971,26.37
3/3/04,1.7086,26.37
3/2/04,1.7007,26.39
3/1/04,1.7157,26.7
2/27/04,1.7086,26.53
2/26/04,1.6457,26.5
2/25/04,1.6293,26.7
2/24/04,1.5971,26.88
2/23/04,1.585,26.61
2/20/04,1.6,26.57
2/19/04,1.605,26.46
2/18/04,1.6614,26.77
2/17/04,1.6543,26.99
2/13/04,1.6429,26.59
2/12/04,1.695,26.95
2/11/04,1.7,27.15
2/10/04,1.6414,27.02
2/9/04,1.6191,26.9
2/6/04,1.6221,27.08
2/5/04,1.6014,26.96
2/4/04,1.5564,27.01
2/3/04,1.59,27.29
2/2/04,1.5943,27.4
1/30/04,1.6114,27.65
1/29/04,1.62,27.91
1/28/04,1.6086,27.71
1/27/04,1.6479,28.25
1/26/04,1.6436,28.8
1/23/04,1.6114,28.48
1/22/04,1.5843,28.01
1/21/04,1.615,28.3
1/20/04,1.6236,28.1
1/16/04,1.6229,27.81
1/15/04,1.6321,27.54
1/14/04,1.7286,27.7
1/13/04,1.7229,27.43
1/12/04,1.695,27.57
1/9/04,1.6429,27.66
1/8/04,1.6686,28.16
1/7/04,1.6136,28.21
1/6/04,1.5779,28.24
1/5/04,1.5836,28.14
1/2/04,1.52,27.45
12/31/03,1.5264,27.37
12/30/03,1.52,27.52
12/29/03,1.5107,27.46
12/26/03,1.4843,27.21
12/24/03,1.4579,27.04
12/23/03,1.415,27.15
12/22/03,1.4179,27.18
12/19/03,1.4071,27.36
12/18/03,1.4314,27.4
12/17/03,1.42,27.04
12/16/03,1.4371,27.06
12/15/03,1.4407,26.74
12/12/03,1.4921,26.65
12/11/03,1.515,26.61
12/10/03,1.4557,26.59
12/9/03,1.4607,26.38
12/8/03,1.5036,26.24
12/5/03,1.4893,25.98
12/4/03,1.5107,26.2
12/3/03,1.5021,25.67
12/2/03,1.5386,25.66
12/1/03,1.5507,25.84
11/28/03,1.4936,25.71
11/26/03,1.48,25.45
11/25/03,1.4771,25.4
11/24/03,1.5107,25.73
11/21/03,1.4486,25.11
11/20/03,1.4554,25.1
11/19/03,1.4586,25.35
11/18/03,1.4579,25.15
11/17/03,1.5093,25.15
11/14/03,1.5329,25.5
11/13/03,1.6014,25.69
11/12/03,1.595,25.98
11/11/03,1.5386,25.8
11/10/03,1.5643,26.001
11/7/03,1.6071,26.1
11/6/03,1.6514,26.23
11/5/03,1.645,26.1
11/4/03,1.6364,26.07
11/3/03,1.6536,26.68
10/31/03,1.635,26.14
10/30/03,1.6493,26.12
10/29/03,1.6921,26.74
10/28/03,1.6943,27.2
10/27/03,1.6143,26.91
10/24/03,1.6143,26.61
10/23/03,1.6421,28.91
10/22/03,1.6257,28.89
10/21/03,1.6557,29.353
10/20/03,1.6586,29.35
10/17/03,1.625,28.93
10/16/03,1.6607,29.23
10/15/03,1.7729,29.07
10/14/03,1.7536,28.68
10/13/03,1.7393,28.78
10/10/03,1.6914,28.91
10/9/03,1.675,28.94
10/8/03,1.6471,28.82
10/7/03,1.6586,29.14
10/6/03,1.5921,29.19
10/3/03,1.5493,29.08
10/2/03,1.4693,28.5
10/1/03,1.485,28.52
9/30/03,1.48,27.8
9/29/03,1.5214,28.83
9/26/03,1.4779,28.19
9/25/03,1.4593,28.24
9/24/03,1.5229,28.46
9/23/03,1.6021,29.6
9/22/03,1.5771,29.07
9/19/03,1.6129,29.96
9/18/03,1.6343,29.5
9/17/03,1.58,28.5
9/16/03,1.5971,28.9
9/15/03,1.5864,28.36
9/12/03,1.65,28.34
9/11/03,1.6114,27.84
9/10/03,1.5843,27.55
9/9/03,1.5979,28.37
9/8/03,1.6243,28.84
9/5/03,1.6071,28.38
9/4/03,1.6307,28.43
9/3/03,1.6393,28.3
9/2/03,1.6321,27.26
8/29/03,1.615,26.52
8/28/03,1.585,26.51
8/27/03,1.5343,26.42
8/26/03,1.5036,26.57
8/25/03,1.49,26.5
8/22/03,1.4914,26.22
8/21/03,1.5486,26.24
8/20/03,1.5007,26.45
8/19/03,1.4514,26.62
8/18/03,1.4529,25.7
8/15/03,1.4079,25.54
8/14/03,1.4264,25.63
8/13/03,1.4414,25.6
8/12/03,1.4071,25.73
8/11/03,1.4043,25.61
8/8/03,1.4029,25.58
8/7/03,1.4236,25.71
8/6/03,1.4021,25.65
8/5/03,1.4557,25.66
8/4/03,1.515,26.18
8/1/03,1.4807,26.17
7/31/03,1.5057,26.41
7/30/03,1.4486,26.23
7/29/03,1.48,26.47
7/28/03,1.4993,26.61
7/25/03,1.5386,26.89
7/24/03,1.465,26
7/23/03,1.485,26.45
7/22/03,1.4857,26.38
7/21/03,1.4721,26.04
7/18/03,1.4899,26.89
7/17/03,1.4929,26.69
7/16/03,1.4193,27.52
7/15/03,1.4007,27.27
7/14/03,1.4214,27.4
7/11/03,1.4179,27.309
7/10/03,1.3986,26.91
7/9/03,1.4207,27.47
7/8/03,1.4571,27.7
7/7/03,1.4193,27.42
7/3/03,1.3664,26.5
7/2/03,1.3764,26.88
7/1/03,1.3636,26.15
6/30/03,1.3614,25.64
6/27/03,1.3379,25.63
6/26/03,1.3779,25.75
6/25/03,1.3636,25.26
6/24/03,1.3414,25.7
6/23/03,1.3614,25.78
6/20/03,1.3714,26.33
6/19/03,1.3671,26.07
6/18/03,1.3657,26.07
6/17/03,1.2993,25.959
6/16/03,1.305,25.39
6/13/03,1.2443,24.65
6/12/03,1.2693,24.99
6/11/03,1.2464,24.88
6/10/03,1.2271,24.68
6/9/03,1.1993,23.75
6/6/03,1.225,23.67
6/5/03,1.26,24.09
6/4/03,1.2571,24.87
6/3/03,1.2364,24.88
6/2/03,1.2464,24.639
5/30/03,1.2821,24.61
5/29/03,1.2929,24.4
5/28/03,1.3057,24.41
5/27/03,1.3486,24.79
5/23/03,1.3086,24.22
5/22/03,1.3029,24.16
5/21/03,1.275,24.03
5/20/03,1.2707,24.63
5/19/03,1.2929,24.8
5/16/03,1.3429,25.57
5/15/03,1.3379,25.79
5/14/03,1.325,25.63
5/13/03,1.3336,25.99
5/12/03,1.3257,26.21
5/9/03,1.3071,26.35
5/8/03,1.2857,25.75
5/7/03,1.2607,25.99
5/6/03,1.25,26.38
5/5/03,1.1493,25.86
5/2/03,1.0321,26.13
5/1/03,1.0257,25.71
4/30/03,1.0157,25.56
4/29/03,1.0043,25.809
4/28/03,0.99,25.74
4/25/03,0.9536,25.21
4/24/03,0.96,25.49
4/23/03,0.97,25.72
4/22/03,0.965,25.74
4/21/03,0.9386,25.21
4/17/03,0.9371,25.5
4/16/03,0.9457,24.91
4/15/03,0.9564,24.61
4/14/03,0.97,24.75
4/11/03,0.9429,24.2
4/10/03,1.0264,24.59
4/9/03,1.0136,24.57
4/8/03,1.0321,25.58
4/7/03,1.035,25.171
4/4/03,1.0293,25.09
4/3/03,1.0329,25.73
4/2/03,1.0429,25.72
4/1/03,1.0114,24.35
3/31/03,1.01,24.21
3/28/03,1.0407,24.67
3/27/03,1.035,25.04
3/26/03,1.0293,25.25
3/25/03,1.0393,25.49
3/24/03,1.0264,25.29
3/21/03,1.0714,26.57
3/20/03,1.065,26.25
3/19/03,1.0679,26.32
3/18/03,1.0714,26.04
3/17/03,1.0721,25.93
3/14/03,1.0557,24.86
3/13/03,1.0514,24.67
3/12/03,1.0157,23.39
3/11/03,1.0164,22.79
3/10/03,1.0264,22.95
3/7/03,1.0379,23.56
3/6/03,1.04,23.27
3/5/03,1.0443,23.44
3/4/03,1.04,23.07
3/3/03,1.0464,23.54
2/28/03,1.0721,23.7
2/27/03,1.0614,23.58
2/26/03,1.0357,23.6
2/25/03,1.0729,24.19
2/24/03,1.0529,24.07
2/21/03,1.0714,24.61
2/20/03,1.055,24.15
2/19/03,1.0607,24.53
2/18/03,1.0907,24.96
2/14/03,1.0479,24.15
2/13/03,1.0386,23.495
2/12/03,1.0279,23.22
2/11/03,1.025,23.22
2/10/03,1.025,23.69
2/7/03,1.0107,23.29
2/6/03,1.0307,23.71
2/5/03,1.0321,23.48
2/4/03,1.0429,23.66
2/3/03,1.0471,24.28
1/31/03,1.0257,23.73
1/30/03,1.0229,24.12
1/29/03,1.0664,24.955
1/28/03,1.0414,24.41
1/27/03,1.0093,24.585
1/24/03,0.9857,24.925
1/23/03,1.0121,26.14
1/22/03,0.9914,25.5
1/21/03,1.0014,25.665
1/17/03,1.0071,25.73
1/16/03,1.0443,27.675
1/15/03,1.0307,28.135
1/14/03,1.0436,28.485
1/13/03,1.045,28.195
1/10/03,1.0514,27.96
1/9/03,1.0486,27.905
1/8/03,1.0393,27.12
1/7/03,1.0607,27.9
1/6/03,1.0643,27.385
1/3/03,1.0643,26.895
1/2/03,1.0571,26.86
12/31/02,1.0236,25.85
12/30/02,1.005,26.375
12/27/02,1.0043,26.485
12/26/02,1.0286,26.695
12/24/02,1.0257,26.9105
12/23/02,1.035,27
12/20/02,1.01,26.52
12/19/02,1.0143,26.555
12/18/02,1.0407,26.765
12/17/02,1.0771,27.18
12/16/02,1.0607,27.24
12/13/02,1.0564,26.25
12/12/02,1.085,27.085
12/11/02,1.1064,27.33
12/10/02,1.0914,27.005
12/9/02,1.0536,26.765
12/6/02,1.0679,27.735
12/5/02,1.045,27.67
12/4/02,1.0693,28.27
12/3/02,1.0829,28.355
12/2/02,1.0843,28.845
11/29/02,1.1071,28.84
11/27/02,1.1229,29.04
11/26/02,1.1007,28.45
11/25/02,1.1407,29.115
11/22/02,1.1436,29.11
11/21/02,1.1679,28.92
11/20/02,1.1093,28.31
11/19/02,1.0907,27.415
11/18/02,1.1179,27.925
11/15/02,1.1393,28.345
11/14/02,1.1643,28.495
11/13/02,1.1136,27.68
11/12/02,1.1171,27.255
11/11/02,1.0829,26.93
11/8/02,1.1314,27.55
11/7/02,1.1429,28.005
11/6/02,1.23,28.515
11/5/02,1.2071,28.34
11/4/02,1.2064,28.05
11/1/02,1.1686,26.5
10/31/02,1.1479,26.735
10/30/02,1.1414,26.555
10/29/02,1.1029,26.035
10/28/02,1.115,25.975
10/25/02,1.1014,26.34
10/24/02,1.0493,25.615
10/23/02,1.0629,26.6
10/22/02,1.05,25.835
10/21/02,1.04,26.255
10/18/02,1.0243,26.575
10/17/02,1.0079,25.3855
10/16/02,1.04,25.205
10/15/02,1.0829,26.145
10/14/02,1.055,24.645
10/11/02,1.0364,24.435
10/10/02,1.0085,23.19
10/9/02,0.9714,21.995
10/8/02,0.9777,22.495
10/7/02,0.9836,22.025
10/4/02,1.0021,21.885
10/3/02,1.0214,22.355
10/2/02,1.0121,22.805
10/1/02,1.0364,23.115
9/30/02,1.0357,21.87
9/27/02,1.0514,22.625
9/26/02,1.05,23.1
9/25/02,1.0664,23.255
9/24/02,1.0457,22.84
9/23/02,1.0607,22.615
9/20/02,1.0621,23.73
9/19/02,1.0414,23.6
9/18/02,1.0729,23.875
9/17/02,1.0571,23.645
9/16/02,1.0357,23.89
9/13/02,1.0121,23.955
9/12/02,1.01,23.575
9/11/02,1.0207,24.29
9/10/02,1.0236,24.895
9/9/02,1.0264,24.35
9/6/02,1.0271,23.91
9/5/02,1.0129,22.955
9/4/02,1.0343,24.105
9/3/02,1.0036,23.51
8/30/02,1.0536,24.54
8/29/02,1.05,25.29
8/28/02,1.05,24.69
8/27/02,1.0607,25.42
8/26/02,1.1093,26.05
8/23/02,1.1236,26.11
8/22/02,1.1407,26.615
8/21/02,1.1514,26.14
8/20/02,1.1364,25.52
8/19/02,1.1414,26
8/16/02,1.1293,25
8/15/02,1.115,24.885
8/14/02,1.0836,24.855
8/13/02,1.0421,23.525
8/12/02,1.0707,24.235
8/9/02,1.0714,24.06
8/8/02,1.0929,24.455
8/7/02,1.0737,23.545
8/6/02,1.0529,22.835
8/5/02,0.9993,21.995
8/2/02,1.0321,22.205
8/1/02,1.0571,22.875
7/31/02,1.09,23.99
7/30/02,1.1021,24.05
7/29/02,1.0729,24.125
7/26/02,1.0243,22.675
7/25/02,1.0257,21.415
7/24/02,1.0857,23.115
7/23/02,1.0336,21.505
7/22/02,1.0657,23.155
7/19/02,1.0686,24.78
7/18/02,1.0707,25.555
7/17/02,1.1164,26
7/16/02,1.2757,25.625
7/15/02,1.3021,25.9
7/12/02,1.25,25.93
7/11/02,1.3071,26.455
7/10/02,1.2371,26.12
7/9/02,1.2521,26.605
7/8/02,1.2864,26.46
7/5/02,1.3386,27.425
7/3/02,1.2536,26.235
7/2/02,1.21,25.72
7/1/02,1.2186,26.33
6/28/02,1.2657,27.35
6/27/02,1.2186,27.46
6/26/02,1.1821,27.065
6/25/02,1.2243,26.475
6/24/02,1.2336,27.08
6/21/02,1.2036,26.14
6/20/02,1.2221,27.05
6/19/02,1.2229,27.18
6/18/02,1.4393,27.995
6/17/02,1.4671,27.84
6/14/02,1.4357,27.625
6/13/02,1.3957,27.11
6/12/02,1.435,27.77
6/11/02,1.4614,26.285
6/10/02,1.5343,26.41
6/7/02,1.5286,25.99
6/6/02,1.5829,25.95
6/5/02,1.6229,25.83
6/4/02,1.6271,24.99
6/3/02,1.6364,24.71
5/31/02,1.6643,25.455
5/30/02,1.7286,26.32
5/29/02,1.7129,26.025
5/28/02,1.7129,26.16
5/24/02,1.725,26.63
5/23/02,1.7986,27.41
5/22/02,1.7371,26.845
5/21/02,1.6757,26.095
5/20/02,1.7671,27.005
5/17/02,1.7864,28.015
5/16/02,1.8007,27.87
5/15/02,1.8057,27.375
5/14/02,1.8293,27.44
5/13/02,1.71,26.345
5/10/02,1.6657,25.025
5/9/02,1.7279,26.06
5/8/02,1.7407,27.485
5/7/02,1.605,24.735
5/6/02,1.6179,24.31
5/3/02,1.6793,24.78
5/2/02,1.6921,25.605
5/1/02,1.7129,26.375
4/30/02,1.7336,26.13
4/29/02,1.7114,26.12
4/26/02,1.6436,25.75
4/25/02,1.7229,26.865
4/24/02,1.6979,26.51
4/23/02,1.7321,26.995
4/22/02,1.7521,27.795
4/19/02,1.7843,28.6
4/18/02,1.815,28.185
4/17/02,1.865,28.315
4/16/02,1.8386,28.905
4/15/02,1.7857,27.845
4/12/02,1.79,27.965
4/11/02,1.7757,27.395
4/10/02,1.7614,28.15
4/9/02,1.7214,27.435
4/8/02,1.7543,28.61
4/5/02,1.7671,27.935
4/4/02,1.7786,28.225
4/3/02,1.6964,28.165
4/2/02,1.7193,28.65
4/1/02,1.7471,30.19
3/28/02,1.6907,30.155
3/27/02,1.6764,29.72
3/26/02,1.6757,29.54
3/25/02,1.6679,29.615
3/22/02,1.7207,30.225
3/21/02,1.7336,30.68
3/20/02,1.78,30.05
3/19/02,1.775,31.115
3/18/02,1.7671,31.07
3/15/02,1.7821,31.245
3/14/02,1.745,30.61
3/13/02,1.7493,31.05
3/12/02,1.7657,31.27
3/11/02,1.79,32.17
3/8/02,1.7614,31.975
3/7/02,1.7414,31.36
3/6/02,1.7193,31.815
3/5/02,1.6807,31.54
3/4/02,1.735,31.65
3/1/02,1.675,30.685
2/28/02,1.55,29.17
2/27/02,1.5686,29.195
2/26/02,1.6907,29.275
2/25/02,1.7007,29.54
2/22/02,1.6243,28.995
2/21/02,1.5357,29.025
2/20/02,1.6521,29.95
2/19/02,1.6157,29.465
2/15/02,1.7071,30.115
2/14/02,1.7571,30.84
2/13/02,1.7864,30.91
2/12/02,1.765,30.07
2/11/02,1.7843,30.565
2/8/02,1.7164,30.325
2/7/02,1.7357,29.9
2/6/02,1.7621,30.2
2/5/02,1.8179,30.575
2/4/02,1.8107,30.56
2/1/02,1.7436,31.33
1/31/02,1.7657,31.855
1/30/02,1.7207,31.425
1/29/02,1.6479,31.16
1/28/02,1.6621,31.91
1/25/02,1.6607,31.9
1/24/02,1.6579,32.3
1/23/02,1.6443,31.87
1/22/02,1.5586,32.23
1/18/02,1.5836,33.05
1/17/02,1.6057,34.93
1/16/02,1.4843,33.935
1/15/02,1.55,34.775
1/14/02,1.5107,34.235
1/11/02,1.5036,34.305
1/10/02,1.5164,34.64
1/9/02,1.5464,34.355
1/8/02,1.615,34.69
1/7/02,1.6357,34.28
1/4/02,1.6921,34.45
1/3/02,1.6843,34.615
1/2/02,1.6643,33.52
12/31/01,1.5643,33.125
12/28/01,1.6021,33.935
12/27/01,1.5764,33.925
12/26/01,1.535,33.84
12/24/01,1.5257,33.635
12/21/01,1.5,33.77
12/20/01,1.4764,33.38
12/19/01,1.5443,34.745
12/18/01,1.5007,34.635
12/17/01,1.4729,34.49
12/14/01,1.4564,33.72
12/13/01,1.5,33.135
12/12/01,1.535,33.975
